"State_Name","Constituency_No","Constituency_Name","Year","Assembly_No","volatility"
"Uttar_Pradesh",172,"LUCKNOW NORTH",2022,18,11.115
"Uttar_Pradesh",172,"PANIARA",2007,15,49.22
"Uttar_Pradesh",172,"SHOHRATGARH",1977,7,59.085
"Uttar_Pradesh",172,"SHOHRATGARH",1980,8,90.75
"Uttar_Pradesh",172,"SHOHRATGARH",1985,9,69.77
"Uttar_Pradesh",172,"SHOHRATGARH",1989,10,31.455
"Uttar_Pradesh",172,"SHOHRATGARH",1991,11,23.525
"Uttar_Pradesh",172,"SHOHRATGARH",1993,12,26.895
"Uttar_Pradesh",172,"SHOHRATGARH",1996,13,44.94
"Uttar_Pradesh",173,"LUCKNOW EAST",2017,17,39.86
"Uttar_Pradesh",173,"LUCKNOW EAST",2022,18,34.42
"Uttar_Pradesh",173,"NAUGARH",1977,7,45.395
"Uttar_Pradesh",173,"NAUGARH",1980,8,97.935
"Uttar_Pradesh",173,"NAUGARH",1985,9,70.37
"Uttar_Pradesh",173,"NAUGARH",1989,10,33.97
"Uttar_Pradesh",173,"NAUGARH",1991,11,47.54
"Uttar_Pradesh",173,"NAUGARH",1993,12,42.67
"Uttar_Pradesh",173,"NAUGARH",1996,13,51.115
"Uttar_Pradesh",173,"PHARENDA",2007,15,47.84
"Uttar_Pradesh",173,"SAONGHAT",1969,5,39.77
"Uttar_Pradesh",174,"BANSI",1977,7,60.4
"Uttar_Pradesh",174,"BANSI",1980,8,100
"Uttar_Pradesh",174,"BANSI",1985,9,58.795
"Uttar_Pradesh",174,"BANSI",1989,10,58.55
"Uttar_Pradesh",174,"BANSI",1991,11,35
"Uttar_Pradesh",174,"BANSI",1993,12,55.08
"Uttar_Pradesh",174,"BANSI",1996,13,22.095
"Uttar_Pradesh",174,"DOMARIAGANJ",1969,5,19.135
"Uttar_Pradesh",174,"LAKSHMIPUR",2007,15,36.325
"Uttar_Pradesh",174,"LUCKNOW CENTRAL",2017,17,20.16
"Uttar_Pradesh",174,"LUCKNOW CENTRAL",2022,18,17.105
"Uttar_Pradesh",175,"BHANWAPUR",1969,5,16.1
"Uttar_Pradesh",175,"KHESRAHA",1977,7,65.66
"Uttar_Pradesh",175,"KHESRAHA",1980,8,96.085
"Uttar_Pradesh",175,"KHESRAHA",1985,9,93.855
"Uttar_Pradesh",175,"KHESRAHA",1989,10,68.96
"Uttar_Pradesh",175,"KHESRAHA",1991,11,24.01
"Uttar_Pradesh",175,"KHESRAHA",1993,12,22.475
"Uttar_Pradesh",175,"KHESRAHA",1996,13,62.45
"Uttar_Pradesh",175,"LUCKNOW CANTONMENT",2019,17,32.93
"Uttar_Pradesh",175,"LUCKNOW CANTONMENT",2022,18,21.19
"Uttar_Pradesh",175,"SISWA",2007,15,12.665
"Uttar_Pradesh",176,"BANGANGA",1969,5,16.55
"Uttar_Pradesh",176,"MAHARAJGANJ",2007,15,20.255
"Uttar_Pradesh",176,"MEHNDAWAL",1985,9,73.805
"Uttar_Pradesh",176,"MEHNDAWAL",1989,10,47.42
"Uttar_Pradesh",176,"MENHDAWAL",1977,7,86.23
"Uttar_Pradesh",176,"MENHDAWAL",1991,11,79.86
"Uttar_Pradesh",176,"MENHDAWAL",1993,12,15.685
"Uttar_Pradesh",176,"MENHDAWAL",1996,13,53.61
"Uttar_Pradesh",176,"MOHANLALGANJ",2017,17,45.695
"Uttar_Pradesh",176,"MOHANLALGANJ",2022,18,53.75
"Uttar_Pradesh",177,"BACHHRAWAN",2017,17,64.73
"Uttar_Pradesh",177,"BACHHRAWAN",2022,18,69.545
"Uttar_Pradesh",177,"KHALILABAD",1977,7,67.91
"Uttar_Pradesh",177,"KHALILABAD",1980,8,90.65
"Uttar_Pradesh",177,"KHALILABAD",1985,9,84.745
"Uttar_Pradesh",177,"KHALILABAD",1989,10,82.92
"Uttar_Pradesh",177,"KHALILABAD",1991,11,35.415
"Uttar_Pradesh",177,"KHALILABAD",1993,12,21.965
"Uttar_Pradesh",177,"KHALILABAD",1996,13,20.93
"Uttar_Pradesh",177,"NAUGARH",1969,5,52.31
"Uttar_Pradesh",178,"BANSI",1969,5,12.38
"Uttar_Pradesh",178,"HAINSARBAZAR",1980,8,88.015
"Uttar_Pradesh",178,"HAINSARBAZAR",1985,9,88.605
"Uttar_Pradesh",178,"HAINSARBAZAR",1989,10,55.635
"Uttar_Pradesh",178,"HAINSARBAZAR",1991,11,26.43
"Uttar_Pradesh",178,"HAINSARBAZAR",1993,12,27.62
"Uttar_Pradesh",178,"HAINSARBAZAR",1996,13,46.925
"Uttar_Pradesh",178,"NAURANGIA",2007,15,18.69
"Uttar_Pradesh",178,"TILOI",2017,17,53.915
"Uttar_Pradesh",178,"TILOI",2022,18,35.43
"Uttar_Pradesh",179,"BANSGAON",1980,8,99.995
"Uttar_Pradesh",179,"BANSGAON",1985,9,79.74
"Uttar_Pradesh",179,"BANSGAON",1989,10,59.55
"Uttar_Pradesh",179,"BANSGAON",1991,11,14.37
"Uttar_Pradesh",179,"BANSGAON",1993,12,13.945
"Uttar_Pradesh",179,"BANSGAON",1996,13,30.28
"Uttar_Pradesh",179,"HARCHANDPUR",2017,17,54.02
"Uttar_Pradesh",179,"HARCHANDPUR",2022,18,52.395
"Uttar_Pradesh",179,"KHESRAHA",1969,5,14.24
"Uttar_Pradesh",179,"RAMKOLA",2007,15,23.725
"Uttar_Pradesh",180,"DHURIAPAR",1977,7,58.935
"Uttar_Pradesh",180,"DHURIAPAR",1980,8,90.33
"Uttar_Pradesh",180,"DHURIAPAR",1985,9,81.565
"Uttar_Pradesh",180,"DHURIAPAR",1989,10,58.01
"Uttar_Pradesh",180,"DHURIAPAR",1991,11,23.475
"Uttar_Pradesh",180,"DHURIAPAR",1993,12,26.065
"Uttar_Pradesh",180,"DHURIAPAR",1996,13,38.1
"Uttar_Pradesh",180,"HATA",2007,15,12.12
"Uttar_Pradesh",180,"RAE BARELI",2017,17,68.16
"Uttar_Pradesh",180,"RAE BARELI",2022,18,73.525
"Uttar_Pradesh",180,"RUDHAULI",1969,5,49.605
"Uttar_Pradesh",181,"CHILLUPAR",1977,7,62.145
"Uttar_Pradesh",181,"CHILLUPAR",1980,8,97.775
"Uttar_Pradesh",181,"CHILLUPAR",1985,9,83.245
"Uttar_Pradesh",181,"CHILLUPAR",1989,10,60.72
"Uttar_Pradesh",181,"CHILLUPAR",1991,11,27.85
"Uttar_Pradesh",181,"CHILLUPAR",1993,12,17.815
"Uttar_Pradesh",181,"CHILLUPAR",1996,13,45.355
"Uttar_Pradesh",181,"MENHDAWAL",1969,5,18.185
"Uttar_Pradesh",181,"SALON",2017,17,44.65
"Uttar_Pradesh",181,"SALON",2022,18,46.975
"Uttar_Pradesh",182,"KAURIRAM",1985,9,16.96
"Uttar_Pradesh",182,"KAURIRAM",1989,10,74.84
"Uttar_Pradesh",182,"KAURIRAM",1991,11,48.06
"Uttar_Pradesh",182,"KAURIRAM",1993,12,30.135
"Uttar_Pradesh",182,"KAURIRAM",1996,13,37.76
"Uttar_Pradesh",182,"KHALILABAD",1969,5,15.27
"Uttar_Pradesh",182,"SARENI",2017,17,32.04
"Uttar_Pradesh",182,"SARENI",2022,18,16.31
"Uttar_Pradesh",182,"SEORAHI",2007,15,18.205
"Uttar_Pradesh",183,"FAZILNAGAR",2007,15,32.185
"Uttar_Pradesh",183,"HAINSARBAZAR",1969,5,35.25
"Uttar_Pradesh",183,"MUNDERA BAZAR",1977,7,67.35
"Uttar_Pradesh",183,"MUNDERA BAZAR",1980,8,88.935
"Uttar_Pradesh",183,"MUNDERA BAZAR",1985,9,86.99
"Uttar_Pradesh",183,"MUNDERA BAZAR",1989,10,61.135
"Uttar_Pradesh",183,"MUNDERA BAZAR",1991,11,33.385
"Uttar_Pradesh",183,"MUNDERA BAZAR",1993,12,34.7
"Uttar_Pradesh",183,"MUNDERA BAZAR",1996,13,39.81
"Uttar_Pradesh",183,"UNCHAHAR",2017,17,29.335
"Uttar_Pradesh",183,"UNCHAHAR",2022,18,20.53
"Uttar_Pradesh",184,"BANSGAON",1969,5,30.25
"Uttar_Pradesh",184,"JAGDISHPUR",2017,17,35.06
"Uttar_Pradesh",184,"JAGDISHPUR",2022,18,15.54
"Uttar_Pradesh",184,"KASIA",2007,15,20.88
"Uttar_Pradesh",184,"PIPRAICH",1977,7,67.705
"Uttar_Pradesh",184,"PIPRAICH",1980,8,93.19
"Uttar_Pradesh",184,"PIPRAICH",1985,9,76.65
"Uttar_Pradesh",184,"PIPRAICH",1989,10,52.82
"Uttar_Pradesh",184,"PIPRAICH",1991,11,35.935
"Uttar_Pradesh",184,"PIPRAICH",1993,12,64.325
"Uttar_Pradesh",184,"PIPRAICH",1996,13,41.67
"Uttar_Pradesh",185,"GAURI BAZAR",2007,15,16.065
"Uttar_Pradesh",185,"GAURIGANJ",2017,17,20.295
"Uttar_Pradesh",185,"GAURIGANJ",2022,18,28.925
"Uttar_Pradesh",185,"GORAKHPUR",1977,7,72.82
"Uttar_Pradesh",185,"GORAKHPUR",1980,8,96.71
"Uttar_Pradesh",185,"GORAKHPUR",1985,9,65.625
"Uttar_Pradesh",185,"GORAKHPUR",1989,10,42.51
"Uttar_Pradesh",185,"GORAKHPUR",1991,11,39.64
"Uttar_Pradesh",185,"GORAKHPUR",1993,12,39.37
"Uttar_Pradesh",185,"GORAKHPUR",1996,13,19.785
"Uttar_Pradesh",186,"AMETHI",2017,17,32.79
"Uttar_Pradesh",186,"AMETHI",2022,18,20.02
"Uttar_Pradesh",186,"CHILLUPAR",1969,5,33.405
"Uttar_Pradesh",186,"MANIRAM",1977,7,69.91
"Uttar_Pradesh",186,"MANIRAM",1980,8,90.005
"Uttar_Pradesh",186,"MANIRAM",1985,9,61.795
"Uttar_Pradesh",186,"MANIRAM",1989,10,67.59
"Uttar_Pradesh",186,"MANIRAM",1991,11,65.945
"Uttar_Pradesh",186,"MANIRAM",1993,12,63.74
"Uttar_Pradesh",186,"MANIRAM",1997,13,78.04
"Uttar_Pradesh",186,"RUDRAPUR",2007,15,35.43
"Uttar_Pradesh",187,"DEORIA",2007,15,44.31
"Uttar_Pradesh",187,"ISAULI",2017,17,50.41
"Uttar_Pradesh",187,"ISAULI",2022,18,32.285
"Uttar_Pradesh",187,"SAHJANWA",1980,8,91.395
"Uttar_Pradesh",187,"SAHJANWA",1985,9,87.01
"Uttar_Pradesh",187,"SAHJANWA",1989,10,69.9
"Uttar_Pradesh",187,"SAHJANWA",1991,11,39.185
"Uttar_Pradesh",187,"SAHJANWA",1993,12,56.815
"Uttar_Pradesh",187,"SAHJANWA",1996,13,46.07
"Uttar_Pradesh",188,"BHATPAR RANI",2007,15,48.625
"Uttar_Pradesh",188,"PANIARA",1977,7,57.37
"Uttar_Pradesh",188,"PANIARA",1980,8,87.395
"Uttar_Pradesh",188,"PANIARA",1985,9,82.045
"Uttar_Pradesh",188,"PANIARA",1989,10,40.96
"Uttar_Pradesh",188,"PANIARA",1991,11,54.215
"Uttar_Pradesh",188,"PANIARA",1993,12,37.155
"Uttar_Pradesh",188,"PANIARA",1996,13,24.115
"Uttar_Pradesh",188,"SULTANPUR",2017,17,34.705
"Uttar_Pradesh",188,"SULTANPUR",2022,18,20.7
"Uttar_Pradesh",189,"PHARENDA",1977,7,56.87
"Uttar_Pradesh",189,"PHARENDA",1980,8,70.065
"Uttar_Pradesh",189,"PHARENDA",1985,9,51.69
"Uttar_Pradesh",189,"PHARENDA",1989,10,62.885
"Uttar_Pradesh",189,"PHARENDA",1991,11,25.62
"Uttar_Pradesh",189,"PHARENDA",1993,12,23.815
"Uttar_Pradesh",189,"PHARENDA",1996,13,38.205
"Uttar_Pradesh",189,"PIPRAICH",1969,5,66.74
"Uttar_Pradesh",189,"SADAR",2017,17,30.27
"Uttar_Pradesh",189,"SADAR",2022,18,16.975
"Uttar_Pradesh",189,"SALEMPUR",2007,15,38.63
"Uttar_Pradesh",190,"BARHAJ",2007,15,18.28
"Uttar_Pradesh",190,"GORAKHPUR",1969,5,40.41
"Uttar_Pradesh",190,"LAKSHMIPUR",1985,9,73.325
"Uttar_Pradesh",190,"LAKSHMIPUR",1989,10,31.525
"Uttar_Pradesh",190,"LAKSHMIPUR",1993,12,63.635
"Uttar_Pradesh",190,"LAMBHUA",2017,17,39.2
"Uttar_Pradesh",190,"LAMBHUA",2022,18,16.26
"Uttar_Pradesh",190,"LUXMIPUR",1980,8,77.83
"Uttar_Pradesh",190,"LUXMIPUR",1991,11,95.75
"Uttar_Pradesh",190,"LUXMIPUR",1996,13,58.135
"Uttar_Pradesh",191,"KADIPUR",2017,17,58.265
"Uttar_Pradesh",191,"KADIPUR",2022,18,34.37
"Uttar_Pradesh",191,"MANIRAM",1972,5,46.655
"Uttar_Pradesh",191,"NATTHUPUR",2007,15,40.82
"Uttar_Pradesh",191,"SISWA",1977,7,57.66
"Uttar_Pradesh",191,"SISWA",1980,8,93.955
"Uttar_Pradesh",191,"SISWA",1985,9,88.825
"Uttar_Pradesh",191,"SISWA",1989,10,52.89
"Uttar_Pradesh",191,"SISWA",1991,11,33.14
"Uttar_Pradesh",191,"SISWA",1993,12,21.405
"Uttar_Pradesh",191,"SISWA",1996,13,46.855
"Uttar_Pradesh",192,"GHOSI",2007,15,36.085
"Uttar_Pradesh",192,"KAIMGANJ",2017,17,39.39
"Uttar_Pradesh",192,"KAIMGANJ",2022,18,56.905
"Uttar_Pradesh",192,"MAHARAJGANJ",1977,7,54.625
"Uttar_Pradesh",192,"MAHARAJGANJ",1980,8,69.14
"Uttar_Pradesh",192,"MAHARAJGANJ",1985,9,82.4
"Uttar_Pradesh",192,"MAHARAJGANJ",1989,10,58.195
"Uttar_Pradesh",192,"MAHARAJGANJ",1991,11,33.855
"Uttar_Pradesh",192,"MAHARAJGANJ",1993,12,17.445
"Uttar_Pradesh",192,"MAHARAJGANJ",1996,13,19.885
"Uttar_Pradesh",192,"SAHJANWAN",1969,5,44.075
"Uttar_Pradesh",193,"AMRITPUR",2017,17,38.965
"Uttar_Pradesh",193,"AMRITPUR",2022,18,7.525
"Uttar_Pradesh",193,"PANIARA",1969,5,36.525
"Uttar_Pradesh",193,"SAGRI",2007,15,28.525
"Uttar_Pradesh",193,"SHYAMDEURAWA",1985,9,33.555
"Uttar_Pradesh",193,"SHYAMDEURAWA",1989,10,63.305
"Uttar_Pradesh",193,"SHYAMDEURAWA",1991,11,54.295
"Uttar_Pradesh",193,"SHYAMDEURAWA",1993,12,26.71
"Uttar_Pradesh",193,"SHYAMDEURAWA",1996,13,58.625
"Uttar_Pradesh",194,"FARRUKHABAD",2017,17,36.42
"Uttar_Pradesh",194,"FARRUKHABAD",2022,18,29.06
"Uttar_Pradesh",194,"GOPALPUR",2007,15,30.485
"Uttar_Pradesh",194,"NAURANGIA",1977,7,64.82
"Uttar_Pradesh",194,"NAURANGIA",1980,8,100.005
"Uttar_Pradesh",194,"NAURANGIA",1985,9,79.73
"Uttar_Pradesh",194,"NAURANGIA",1989,10,48.13
"Uttar_Pradesh",194,"NAURANGIA",1991,11,53.05
"Uttar_Pradesh",194,"NAURANGIA",1993,12,46.335
"Uttar_Pradesh",194,"NAURANGIA",1996,13,32.625
"Uttar_Pradesh",194,"PHARENDA",1969,5,28.845
"Uttar_Pradesh",195,"AZAMGARH",2007,15,17.56
"Uttar_Pradesh",195,"BHOJPUR",2017,17,38.38
"Uttar_Pradesh",195,"BHOJPUR",2022,18,9.79
"Uttar_Pradesh",195,"LAKSHMIPUR",1969,5,40.275
"Uttar_Pradesh",195,"RAMKOLA",1977,7,63.885
"Uttar_Pradesh",195,"RAMKOLA",1980,8,86.87
"Uttar_Pradesh",195,"RAMKOLA",1985,9,75.995
"Uttar_Pradesh",195,"RAMKOLA",1989,10,63.64
"Uttar_Pradesh",195,"RAMKOLA",1991,11,43.245
"Uttar_Pradesh",195,"RAMKOLA",1993,12,35.74
"Uttar_Pradesh",195,"RAMKOLA",1996,13,55.475
"Uttar_Pradesh",196,"CHHIBRAMAU",2017,17,15.72
"Uttar_Pradesh",196,"CHHIBRAMAU",2022,18,21.855
"Uttar_Pradesh",196,"HATA",1977,7,73.405
"Uttar_Pradesh",196,"HATA",1980,8,98.535
"Uttar_Pradesh",196,"HATA",1985,9,88.38
"Uttar_Pradesh",196,"HATA",1989,10,76.36
"Uttar_Pradesh",196,"HATA",1991,11,38.305
"Uttar_Pradesh",196,"HATA",1993,12,18.05
"Uttar_Pradesh",196,"HATA",1996,13,22.805
"Uttar_Pradesh",196,"NIZAMABAD",2007,15,31.385
"Uttar_Pradesh",196,"SISWA",1969,5,44.74
"Uttar_Pradesh",197,"ATRAULIA",2007,15,35.715
"Uttar_Pradesh",197,"PADRAUNA",1977,7,65.265
"Uttar_Pradesh",197,"PADRAUNA",1980,8,95.88
"Uttar_Pradesh",197,"PADRAUNA",1985,9,86.62
"Uttar_Pradesh",197,"PADRAUNA",1989,10,56.015
"Uttar_Pradesh",197,"PADRAUNA",1991,11,59.33
"Uttar_Pradesh",197,"PADRAUNA",1993,12,48.335
"Uttar_Pradesh",197,"PADRAUNA",1996,13,37.235
"Uttar_Pradesh",197,"TIRWA",2017,17,31.185
"Uttar_Pradesh",197,"TIRWA",2022,18,9.18
"Uttar_Pradesh",198,"KANNAUJ",2017,17,20.625
"Uttar_Pradesh",198,"KANNAUJ",2022,18,9.785
"Uttar_Pradesh",198,"PHULPUR",2007,15,46.735
"Uttar_Pradesh",198,"SEORAHI",1977,7,51.81
"Uttar_Pradesh",198,"SEORAHI",1980,8,87.13
"Uttar_Pradesh",198,"SEORAHI",1985,9,72.115
"Uttar_Pradesh",198,"SEORAHI",1989,10,34.745
"Uttar_Pradesh",198,"SEORAHI",1991,11,30.8
"Uttar_Pradesh",198,"SEORAHI",1993,12,31.95
"Uttar_Pradesh",198,"SEORAHI",1996,13,29.525
"Uttar_Pradesh",199,"FAZILNAGAR",1977,7,64.73
"Uttar_Pradesh",199,"FAZILNAGAR",1980,8,97.735
"Uttar_Pradesh",199,"FAZILNAGAR",1985,9,83.23
"Uttar_Pradesh",199,"FAZILNAGAR",1989,10,58.02
"Uttar_Pradesh",199,"FAZILNAGAR",1991,11,40.015
"Uttar_Pradesh",199,"FAZILNAGAR",1993,12,17.86
"Uttar_Pradesh",199,"FAZILNAGAR",1996,13,66.255
"Uttar_Pradesh",199,"JASWANTNAGAR",2017,17,29.18
"Uttar_Pradesh",199,"JASWANTNAGAR",2022,18,10.555
"Uttar_Pradesh",199,"NAURANGIA",1969,5,64.175
"Uttar_Pradesh",199,"SARAIMIR",2007,15,33.075
"Uttar_Pradesh",200,"ETAWAH",2017,17,30.83
"Uttar_Pradesh",200,"ETAWAH",2022,18,6.995
"Uttar_Pradesh",200,"KASIA",1977,7,73.72
"Uttar_Pradesh",200,"KASIA",1980,8,95.74
"Uttar_Pradesh",200,"KASIA",1985,9,89.97
"Uttar_Pradesh",200,"KASIA",1989,10,66.86
"Uttar_Pradesh",200,"KASIA",1991,11,12.34
"Uttar_Pradesh",200,"KASIA",1993,12,12.005
"Uttar_Pradesh",200,"KASIA",1996,13,55.26
"Uttar_Pradesh",200,"MEHNAGAR",2007,15,23.27
"Uttar_Pradesh",200,"RAMKOLA",1969,5,67.605
"Uttar_Pradesh",201,"BHARTHANA",2017,17,20.645
"Uttar_Pradesh",201,"BHARTHANA",2022,18,13.845
"Uttar_Pradesh",201,"GAURI BAZAR",1977,7,57.44
"Uttar_Pradesh",201,"GAURI BAZAR",1980,8,87.755
"Uttar_Pradesh",201,"GAURI BAZAR",1985,9,91.94
"Uttar_Pradesh",201,"GAURI BAZAR",1989,10,84.805
"Uttar_Pradesh",201,"GAURI BAZAR",1991,11,48.865
"Uttar_Pradesh",201,"GAURI BAZAR",1993,12,31.03
"Uttar_Pradesh",201,"HATA",1969,5,37.745
"Uttar_Pradesh",201,"LALGANJ",2007,15,16.44
"Uttar_Pradesh",202,"BIDHUNA",2017,17,17.27
"Uttar_Pradesh",202,"BIDHUNA",2022,18,11.55
"Uttar_Pradesh",202,"MUBARAKPUR",2007,15,43.14
"Uttar_Pradesh",202,"PADRAUNA",1969,5,53.4
"Uttar_Pradesh",202,"RUDRAPUR",1977,7,63.835
"Uttar_Pradesh",202,"RUDRAPUR",1980,8,81.86
"Uttar_Pradesh",202,"RUDRAPUR",1985,9,68.825
"Uttar_Pradesh",202,"RUDRAPUR",1989,10,59.07
"Uttar_Pradesh",202,"RUDRAPUR",1991,11,35.125
"Uttar_Pradesh",202,"RUDRAPUR",1993,12,45.455
"Uttar_Pradesh",202,"RUDRAPUR",1996,13,41.09
"Uttar_Pradesh",203,"DEORIA",1977,7,67.82
"Uttar_Pradesh",203,"DEORIA",1980,8,93.445
"Uttar_Pradesh",203,"DEORIA",1985,9,89.895
"Uttar_Pradesh",203,"DEORIA",1989,10,82.665
"Uttar_Pradesh",203,"DEORIA",1991,11,39.74
"Uttar_Pradesh",203,"DEORIA",1993,12,14.54
"Uttar_Pradesh",203,"DEORIA",1996,13,17.93
"Uttar_Pradesh",203,"DIBIYAPUR",2017,17,22.32
"Uttar_Pradesh",203,"DIBIYAPUR",2022,18,15.1
"Uttar_Pradesh",203,"MOHAMMADABAD GOHNA",2007,15,18.245
"Uttar_Pradesh",203,"SEORAHI",1971,5,45.3
"Uttar_Pradesh",204,"AURAIYA",2017,17,25.98
"Uttar_Pradesh",204,"AURAIYA",2022,18,14.185
"Uttar_Pradesh",204,"BHATPAR RANI",1977,7,64.225
"Uttar_Pradesh",204,"BHATPAR RANI",1980,8,95.99
"Uttar_Pradesh",204,"BHATPAR RANI",1985,9,94.715
"Uttar_Pradesh",204,"BHATPAR RANI",1989,10,54.7
"Uttar_Pradesh",204,"BHATPAR RANI",1991,11,49.525
"Uttar_Pradesh",204,"BHATPAR RANI",1993,12,32.755
"Uttar_Pradesh",204,"BHATPAR RANI",1996,13,43.21
"Uttar_Pradesh",204,"FAZILNAGAR",1969,5,20.83
"Uttar_Pradesh",204,"MAU",2007,15,30.845
"Uttar_Pradesh",205,"KUSHINAGAR",1969,5,43.08
"Uttar_Pradesh",205,"RASRA",2007,15,39
"Uttar_Pradesh",205,"RASULABAD",2017,17,33.95
"Uttar_Pradesh",205,"RASULABAD",2022,18,8.655
"Uttar_Pradesh",205,"SALEMPUR",1977,7,70.8
"Uttar_Pradesh",205,"SALEMPUR",1980,8,90.89
"Uttar_Pradesh",205,"SALEMPUR",1985,9,65.28
"Uttar_Pradesh",205,"SALEMPUR",1989,10,73.37
"Uttar_Pradesh",205,"SALEMPUR",1991,11,40.34
"Uttar_Pradesh",205,"SALEMPUR",1993,12,31.965
"Uttar_Pradesh",205,"SALEMPUR",1996,13,49.58
"Uttar_Pradesh",206,"AKBARPUR - RANIYA",2017,17,37.08
"Uttar_Pradesh",206,"AKBARPUR - RANIYA",2022,18,11.525
"Uttar_Pradesh",206,"BARHAJ",1977,7,64.715
"Uttar_Pradesh",206,"BARHAJ",1980,8,94.51
"Uttar_Pradesh",206,"BARHAJ",1985,9,80.335
"Uttar_Pradesh",206,"BARHAJ",1989,10,77.035
"Uttar_Pradesh",206,"BARHAJ",1991,11,49.36
"Uttar_Pradesh",206,"BARHAJ",1993,12,53.055
"Uttar_Pradesh",206,"BARHAJ",1996,13,39.44
"Uttar_Pradesh",206,"GAURI BAZAR",1969,5,47.005
"Uttar_Pradesh",206,"SIAR",2007,15,36.62
"Uttar_Pradesh",207,"CHILKAHAR",2007,15,28.22
"Uttar_Pradesh",207,"NATHUPUR",1980,8,91.64
"Uttar_Pradesh",207,"NATHUPUR",1985,9,83.74
"Uttar_Pradesh",207,"NATHUPUR",1989,10,53.81
"Uttar_Pradesh",207,"NATHUPUR",1991,11,38.93
"Uttar_Pradesh",207,"NATHUPUR",1993,12,45.745
"Uttar_Pradesh",207,"NATHUPUR",1996,13,54.83
"Uttar_Pradesh",207,"RUDRAPUR",1969,5,35.125
"Uttar_Pradesh",207,"SIKANDRA",2017,17,22.955
"Uttar_Pradesh",207,"SIKANDRA",2022,18,13.655
"Uttar_Pradesh",208,"BHOGNIPUR",2017,17,44.95
"Uttar_Pradesh",208,"BHOGNIPUR",2022,18,20.215
"Uttar_Pradesh",208,"DEORIA",1969,5,35.645
"Uttar_Pradesh",208,"GHOSI",1977,7,57.235
"Uttar_Pradesh",208,"GHOSI",1980,8,73.685
"Uttar_Pradesh",208,"GHOSI",1985,9,73.28
"Uttar_Pradesh",208,"GHOSI",1989,10,55.84
"Uttar_Pradesh",208,"GHOSI",1991,11,41.94
"Uttar_Pradesh",208,"GHOSI",1993,12,32.8
"Uttar_Pradesh",208,"GHOSI",1996,13,44.215
"Uttar_Pradesh",208,"SIKANDARPUR",2007,15,46.96
"Uttar_Pradesh",209,"BANSDIH",2007,15,83.155
"Uttar_Pradesh",209,"BHATPAR RANI",1969,5,17.96
"Uttar_Pradesh",209,"BILAUR",2017,17,33.39
"Uttar_Pradesh",209,"BILAUR",2022,18,18.76
"Uttar_Pradesh",209,"SAGRI",1977,7,53.675
"Uttar_Pradesh",209,"SAGRI",1980,8,93.085
"Uttar_Pradesh",209,"SAGRI",1985,9,86.06
"Uttar_Pradesh",209,"SAGRI",1989,10,69.74
"Uttar_Pradesh",209,"SAGRI",1991,11,30.62
"Uttar_Pradesh",209,"SAGRI",1993,12,32.11
"Uttar_Pradesh",209,"SAGRI",1996,13,41.75
"Uttar_Pradesh",210,"BITHOOR",2017,17,42.935
"Uttar_Pradesh",210,"BITHOOR",2022,18,15.945
"Uttar_Pradesh",210,"DOABA",2007,15,29.325
"Uttar_Pradesh",210,"GOPALPUR",1977,7,61.47
"Uttar_Pradesh",210,"GOPALPUR",1980,8,95.44
"Uttar_Pradesh",210,"GOPALPUR",1985,9,80.92
"Uttar_Pradesh",210,"GOPALPUR",1989,10,53.14
"Uttar_Pradesh",210,"GOPALPUR",1991,11,39.565
"Uttar_Pradesh",210,"GOPALPUR",1993,12,36.575
"Uttar_Pradesh",210,"GOPALPUR",1996,13,36.115
"Uttar_Pradesh",210,"SALEMPUR",1969,5,21.565
"Uttar_Pradesh",211,"AZAMGARH",1977,7,68.515
"Uttar_Pradesh",211,"AZAMGARH",1980,8,99.995
"Uttar_Pradesh",211,"AZAMGARH",1985,9,89.49
"Uttar_Pradesh",211,"AZAMGARH",1989,10,74.375
"Uttar_Pradesh",211,"AZAMGARH",1991,11,36.305
"Uttar_Pradesh",211,"AZAMGARH",1993,12,28.91
"Uttar_Pradesh",211,"AZAMGARH",1996,13,54.315
"Uttar_Pradesh",211,"BALLIA",2007,15,39.91
"Uttar_Pradesh",211,"BARHAJ",1969,5,19.635
"Uttar_Pradesh",211,"KALYANPUR",2017,17,26.99
"Uttar_Pradesh",211,"KALYANPUR",2022,18,11.67
"Uttar_Pradesh",212,"GOVIND NAGAR",2019,17,21.255
"Uttar_Pradesh",212,"GOVIND NAGAR",2022,18,21.995
"Uttar_Pradesh",212,"KOPACHIT",2007,15,30.325
"Uttar_Pradesh",212,"NIZAMABAD",1977,7,70.485
"Uttar_Pradesh",212,"NIZAMABAD",1980,8,95.44
"Uttar_Pradesh",212,"NIZAMABAD",1985,9,89.695
"Uttar_Pradesh",212,"NIZAMABAD",1989,10,70.475
"Uttar_Pradesh",212,"NIZAMABAD",1991,11,28.585
"Uttar_Pradesh",212,"NIZAMABAD",1993,12,26.23
"Uttar_Pradesh",212,"NIZAMABAD",1996,13,42.02
"Uttar_Pradesh",213,"ATRAULIA",1977,7,51.515
"Uttar_Pradesh",213,"ATRAULIA",1980,8,84.185
"Uttar_Pradesh",213,"ATRAULIA",1985,9,82.845
"Uttar_Pradesh",213,"ATRAULIA",1989,10,58.305
"Uttar_Pradesh",213,"ATRAULIA",1991,11,56.905
